Designator

"C1"
"C2"
"C3"
"C4"
"C5"
"C6"
"C7"
"C8"
"C9"
"CN1"
"CN2"
"CN3"
"CN4"
"CN5"
"CN6"
"D1"
"D2"
"IC1"
"IC2"
"IC3"
"IC4"
"IC5"
"IC6"
"Q1"
"Q2"
"R1"
"R2"
"R3"
"R4"
"R5"
"R6"
"R7"
"R8"
"R9"
"R10"
"RLY1"
"RLY2"
